timestamp,asset_id,asset_type,rated_mva,asset_age_years,criticality,voltage_pu,current_a,frequency_hz,active_power_mw,reactive_power_mvar,power_factor,temperature_c,load_percent,thd_percent,previous_faults,operating_state,fault_type,failure,failure_horizon_hours
2026-02-07T21:30:00,T02,transformer,63.0,11,1.0,0.9846,981.64,49.998,43.047,13.173,0.9296,88.21,86.26,3.82,0,high_risk,overload,0,33
2026-02-07T21:45:00,T02,transformer,63.0,11,1.0,1.007,568.22,50.008,30.115,9.751,0.9514,63.32,51.96,2.671,1,healthy,normal,0,0
2026-02-07T22:00:00,T02,transformer,63.0,11,1.0,1.0012,877.35,49.991,45.94,11.681,0.9692,63.79,79.26,2.265,3,healthy,normal,0,0
2026-02-07T22:15:00,T02,transformer,63.0,11,1.0,1.0052,721.8,50.038,38.36,11.83,0.9556,63.79,66.18,2.366,0,healthy,normal,0,0
2026-02-07T22:30:00,T02,transformer,63.0,11,1.0,1.0023,782.59,49.992,41.251,15.58,0.9355,61.48,71.17,2.396,0,healthy,normal,0,0
2026-02-07T22:45:00,T02,transformer,63.0,11,1.0,1.0041,535.95,50.007,28.94,9.289,0.9522,60.42,49.93,1.699,2,healthy,normal,0,0
2026-02-07T23:00:00,T02,transformer,63.0,11,1.0,0.9936,613.78,50.031,31.357,10.82,0.9453,62.08,54.1,2.308,1,healthy,normal,0,0
2026-02-07T23:15:00,T02,transformer,63.0,11,1.0,0.9817,699.93,49.971,35.987,12.233,0.9468,58.65,62.09,3.289,2,early_degradation,voltage_instability,0,0
2026-02-07T23:30:00,T02,transformer,63.0,11,1.0,0.9901,897.58,50.012,47.527,14.401,0.957,63.79,82,1.791,0,healthy,normal,0,0
2026-02-07T23:45:00,T02,transformer,63.0,11,1.0,1.0051,781.9,50.005,41.631,13.939,0.9483,64.79,71.83,2.128,0,healthy,normal,0,0
2026-02-08T00:00:00,T02,transformer,63.0,11,1.0,0.9936,757.37,50.017,38.741,10.335,0.9662,63.08,66.84,3.908,4,healthy,normal,0,0
2026-02-08T00:15:00,T02,transformer,63.0,11,1.0,0.999,877.47,50.001,46.673,15.178,0.951,70.95,80.53,1.663,0,healthy,normal,0,0
2026-02-08T00:30:00,T02,transformer,63.0,11,1.0,0.9991,654.46,49.964,34.596,9.579,0.9637,61.98,59.69,2.551,4,healthy,normal,0,0
2026-02-08T00:45:00,T02,transformer,63.0,11,1.0,0.9904,622.47,49.979,31.826,11.145,0.9438,59.11,54.91,2.568,2,healthy,normal,0,0
2026-02-08T01:00:00,T02,transformer,63.0,11,1.0,1.0007,848.63,50.038,44.688,16.196,0.9402,68.8,77.1,2.621,2,healthy,normal,0,0
2026-02-08T01:15:00,T02,transformer,63.0,11,1.0,0.9999,785.78,50.006,40.535,11.66,0.961,63.11,69.94,1.858,3,healthy,normal,0,0
2026-02-08T01:30:00,T02,transformer,63.0,11,1.0,0.988,789.83,49.937,40.497,15.179,0.9258,85.56,69.87,1.363,0,anomaly,overheating,0,152
2026-02-08T01:45:00,T02,transformer,63.0,11,1.0,0.9869,849.56,50.025,43.42,13.115,0.9573,65.69,74.91,2.412,2,healthy,normal,0,0
2026-02-08T02:00:00,T02,transformer,63.0,11,1.0,0.968,704.31,50.007,31.066,9.475,0.9201,88.59,70.0,4.685,0,high_risk,overload,0,23
2026-02-08T02:15:00,T02,transformer,63.0,11,1.0,1.0161,707.26,50.003,37.185,10.734,0.9608,60.21,64.16,2.631,0,healthy,normal,0,0
2026-02-08T02:30:00,T02,transformer,63.0,11,1.0,0.9925,861.8,50.017,46.431,14.197,0.9563,66.99,80.11,3.318,3,healthy,normal,0,0
2026-02-08T02:45:00,T02,transformer,63.0,11,1.0,0.987,947.2,50.028,45.271,16.325,0.9248,78.26,85.26,3.698,0,anomaly,overload,0,89
2026-02-08T03:00:00,T02,transformer,63.0,11,1.0,1.0016,716.27,49.985,37.577,10.522,0.9359,65.09,64.83,9.054,2,anomaly,harmonic_distortion,0,163
2026-02-08T03:15:00,T02,transformer,63.0,11,1.0,0.99,872.18,49.953,43.002,14.061,0.936,75.1,80.7,3.145,3,anomaly,overload,0,153
2026-02-08T03:30:00,T02,transformer,63.0,11,1.0,0.9946,651.18,50.0,34.15,13.089,0.9135,66.81,58.92,7.621,1,anomaly,harmonic_distortion,0,187
2026-02-08T03:45:00,T02,transformer,63.0,11,1.0,0.9994,877.35,50.035,47.527,14.887,0.9543,65.19,82,2.317,2,healthy,normal,0,0
2026-02-08T04:00:00,T02,transformer,63.0,11,1.0,0.9972,735.94,49.991,38.925,13.692,0.9433,61.38,67.16,3.128,0,healthy,normal,0,0
2026-02-08T04:15:00,T02,transformer,63.0,11,1.0,0.9961,677.92,49.996,35.748,12.814,0.9299,81.39,61.68,1.438,2,anomaly,overheating,0,78
2026-02-08T04:30:00,T02,transformer,63.0,11,1.0,0.9962,668.77,49.971,35.028,11.571,0.9495,59.91,60.44,2.469,1,healthy,normal,0,0
2026-02-08T04:45:00,T02,transformer,63.0,11,1.0,0.9899,754.59,50.025,39.851,12.267,0.9557,66.28,68.76,1.565,3,healthy,normal,0,0
2026-02-08T05:00:00,T02,transformer,63.0,11,1.0,0.9625,807.58,49.924,43.013,15.934,0.9377,60.94,74.21,3.95,2,anomaly,voltage_instability,0,98
2026-02-08T05:15:00,T02,transformer,63.0,11,1.0,1.0032,875.95,50.014,46.493,12.069,0.9679,66.3,80.22,2.419,2,healthy,normal,0,0
2026-02-08T05:30:00,T02,transformer,63.0,11,1.0,0.9896,765.88,49.983,39.681,10.742,0.9653,63.2,68.46,3.543,2,healthy,normal,0,0
2026-02-08T05:45:00,T02,transformer,63.0,11,1.0,1.0077,755.09,49.947,40.848,11.814,0.9606,65.5,70.48,2.671,4,healthy,normal,0,0
2026-02-08T06:00:00,T02,transformer,63.0,11,1.0,0.9878,638.7,49.997,31.553,9.103,0.9492,72.55,59.66,2.256,5,early_degradation,overload,0,0
2026-02-08T06:15:00,T02,transformer,63.0,11,1.0,1.0088,760.65,49.998,40.602,15.443,0.9347,62.14,70.05,2.06,2,healthy,normal,0,0
2026-02-08T06:30:00,T02,transformer,63.0,11,1.0,1.0109,890.41,49.98,45.473,12.79,0.9626,65.45,78.46,2.19,0,healthy,normal,0,0
2026-02-08T06:45:00,T02,transformer,63.0,11,1.0,0.9957,672.91,49.957,35.101,13.445,0.9338,62.83,60.56,2.527,0,healthy,normal,0,0
2026-02-08T07:00:00,T02,transformer,63.0,11,1.0,0.9954,666.81,50.045,34.157,12.513,0.939,63.86,58.93,3.237,0,healthy,normal,0,0
2026-02-08T07:15:00,T02,transformer,63.0,11,1.0,1.0008,893.0,49.99,47.527,11.953,0.9698,64.89,82,2.493,1,healthy,normal,0,0
2026-02-08T07:30:00,T02,transformer,63.0,11,1.0,0.9986,665.07,49.973,35.729,13.892,0.9214,67.78,61.64,5.075,0,early_degradation,harmonic_distortion,0,0
2026-02-08T07:45:00,T02,transformer,63.0,11,1.0,0.9999,773.78,50.002,39.613,12.838,0.9513,61.28,68.35,1.648,1,healthy,normal,0,0
2026-02-08T08:00:00,T02,transformer,63.0,11,1.0,1.0072,664.07,50.03,35.092,10.999,0.9375,63.57,60.55,6.625,5,anomaly,harmonic_distortion,0,73
2026-02-08T08:15:00,T02,transformer,63.0,11,1.0,0.9903,748.46,50.027,38.742,15.229,0.9307,65.58,66.84,2.041,0,healthy,normal,0,0
2026-02-08T08:30:00,T02,transformer,63.0,11,1.0,0.9908,613.74,50.038,33.197,12.176,0.9388,61.04,57.28,2.328,1,healthy,normal,0,0
2026-02-08T08:45:00,T02,transformer,63.0,11,1.0,1.0013,833.63,50.001,45.081,17.967,0.9289,67.92,77.78,2.539,1,healthy,normal,0,0
2026-02-08T09:00:00,T02,transformer,63.0,11,1.0,0.9971,643.65,49.985,33.444,8.382,0.97,61.85,57.7,2.816,2,healthy,normal,0,0
2026-02-08T09:15:00,T02,transformer,63.0,11,1.0,0.9994,782.95,49.98,40.542,11.049,0.9648,65.19,69.95,1.862,1,healthy,normal,0,0
2026-02-08T09:30:00,T02,transformer,63.0,11,1.0,1.0051,723.71,49.977,38.417,12.559,0.9505,63.14,66.28,2.517,2,healthy,normal,0,0
2026-02-08T09:45:00,T02,transformer,63.0,11,1.0,0.9978,721.68,50.007,37.321,12.087,0.9514,61.98,64.39,2.282,0,healthy,normal,0,0
2026-02-08T10:00:00,T02,transformer,63.0,11,1.0,0.9944,812.62,49.985,38.69,12.365,0.9387,73.87,72.98,3.406,1,anomaly,overload,0,130
2026-02-08T10:15:00,T02,transformer,63.0,11,1.0,0.9989,849.77,50.016,44.795,14.621,0.9506,62.04,77.29,2.791,0,healthy,normal,0,0
2026-02-08T10:30:00,T02,transformer,63.0,11,1.0,0.991,764.76,49.979,40.369,15.107,0.9105,66.16,69.65,7.699,3,anomaly,harmonic_distortion,0,87
2026-02-08T10:45:00,T02,transformer,63.0,11,1.0,0.9319,730.36,49.915,37.652,10.109,0.9658,63.61,64.96,3.262,0,anomaly,voltage_instability,0,133
2026-02-08T11:00:00,T02,transformer,63.0,11,1.0,1.004,840.26,49.977,44.601,11.668,0.9674,65.78,76.95,1.988,0,healthy,normal,0,0
2026-02-08T11:15:00,T02,transformer,63.0,11,1.0,0.9962,802.5,49.965,41.239,11.615,0.9381,110.0,71.15,3.88,4,failure,overheating,1,2
2026-02-08T11:30:00,T02,transformer,63.0,11,1.0,1.0074,834.11,49.982,42.697,14.664,0.9458,65.67,73.67,2.129,3,healthy,normal,0,0
2026-02-08T11:45:00,T02,transformer,63.0,11,1.0,0.9401,827.99,49.951,43.379,12.258,0.9623,64.53,74.84,4.413,0,high_risk,voltage_instability,0,57
2026-02-08T12:00:00,T02,transformer,63.0,11,1.0,0.9938,730.84,50.011,38.333,10.633,0.9636,61.43,66.14,2.251,1,healthy,normal,0,0
2026-02-08T12:15:00,T02,transformer,63.0,11,1.0,1.0051,849.9,49.977,44.503,13.55,0.9566,67.21,76.78,1.504,3,healthy,normal,0,0
2026-02-08T12:30:00,T02,transformer,63.0,11,1.0,1.0087,815.14,49.992,43.493,12.87,0.9589,66.7,75.04,2.442,1,healthy,normal,0,0
2026-02-08T12:45:00,T02,transformer,63.0,11,1.0,1.0045,673.85,50.05,35.17,11.457,0.9508,64.1,60.68,2.482,1,healthy,normal,0,0
2026-02-08T13:00:00,T02,transformer,63.0,11,1.0,0.9902,772.52,49.973,40.353,12.519,0.9551,61.89,69.62,2.7,2,healthy,normal,0,0
2026-02-08T13:15:00,T02,transformer,63.0,11,1.0,1.0005,669.2,49.955,36.27,14.027,0.9327,60.87,62.58,2.727,0,healthy,normal,0,0
2026-02-08T13:30:00,T02,transformer,63.0,11,1.0,1.0029,745.86,49.987,39.947,11.176,0.963,65.59,68.92,1.573,2,healthy,normal,0,0
2026-02-08T13:45:00,T02,transformer,63.0,11,1.0,0.9983,886.2,50.007,46.79,18.563,0.9107,101.45,80.73,2.933,3,high_risk,overheating,0,69
2026-02-08T14:00:00,T02,transformer,63.0,11,1.0,0.9925,885.95,49.925,47.527,14.999,0.9536,68.0,82,2.881,3,healthy,normal,0,0
2026-02-08T14:15:00,T02,transformer,63.0,11,1.0,0.9927,810.2,50.007,41.51,12.165,0.9596,67.02,71.62,2.734,0,healthy,normal,0,0
2026-02-08T14:30:00,T02,transformer,63.0,11,1.0,1.0103,734.06,49.972,37.636,12.161,0.9516,66.04,64.94,2.055,2,healthy,normal,0,0
2026-02-08T14:45:00,T02,transformer,63.0,11,1.0,1.0102,874.52,50.003,44.945,16.275,0.9403,66.22,77.55,2.727,0,healthy,normal,0,0
2026-02-08T15:00:00,T02,transformer,63.0,11,1.0,0.9939,790.71,50.015,40.426,15.217,0.9286,70.62,69.75,4.171,0,early_degradation,harmonic_distortion,0,0
2026-02-08T15:15:00,T02,transformer,63.0,11,1.0,0.9906,797.96,49.994,42.375,15.71,0.9376,65.58,73.11,3.071,1,healthy,normal,0,0
2026-02-08T15:30:00,T02,transformer,63.0,11,1.0,0.9909,736.31,49.991,39.133,14.202,0.94,63.58,67.52,1.871,1,healthy,normal,0,0
2026-02-08T15:45:00,T02,transformer,63.0,11,1.0,0.9672,963.72,50.028,42.126,13.066,0.9245,86.44,86.46,3.456,1,high_risk,overload,0,47
2026-02-08T16:00:00,T02,transformer,63.0,11,1.0,1.0028,837.83,50.008,44.29,14.246,0.952,66.64,76.42,2.839,3,healthy,normal,0,0
2026-02-08T16:15:00,T02,transformer,63.0,11,1.0,0.9843,729.55,49.999,39.464,14.544,0.9383,65.9,68.09,1.894,0,healthy,normal,0,0
2026-02-08T16:30:00,T02,transformer,63.0,11,1.0,1.0101,832.8,50.037,44.86,11.947,0.9663,63.74,77.4,2.27,1,healthy,normal,0,0
2026-02-08T16:45:00,T02,transformer,63.0,11,1.0,1.012,735.53,49.991,39.241,13.51,0.9455,67.39,67.7,1.777,0,healthy,normal,0,0
2026-02-08T17:00:00,T02,transformer,63.0,11,1.0,1.0016,678.04,50.031,36.325,12.575,0.945,60.92,62.67,3.454,1,healthy,normal,0,0
2026-02-08T17:15:00,T02,transformer,63.0,11,1.0,0.9589,721.21,49.949,37.375,13.364,0.9416,63.2,64.48,3.671,0,early_degradation,voltage_instability,0,0
2026-02-08T17:30:00,T02,transformer,63.0,11,1.0,0.9997,841.95,50.015,43.701,12.987,0.9586,65.8,75.4,2.673,2,healthy,normal,0,0
2026-02-08T17:45:00,T02,transformer,63.0,11,1.0,1.0014,786.43,50.028,41.445,11.242,0.9651,66.64,71.51,2.59,1,healthy,normal,0,0
2026-02-08T18:00:00,T02,transformer,63.0,11,1.0,0.9926,677.82,50.027,35.438,11.618,0.9502,64.87,61.14,1.912,1,healthy,normal,0,0
2026-02-08T18:15:00,T02,transformer,63.0,11,1.0,1.0071,708.87,50.026,37.392,14.078,0.9359,62.51,64.51,3.08,0,healthy,normal,0,0
2026-02-08T18:30:00,T02,transformer,63.0,11,1.0,1.0054,834.72,50.036,43.839,17.421,0.9293,62.85,75.64,3.41,1,healthy,normal,0,0
2026-02-08T18:45:00,T02,transformer,63.0,11,1.0,1.0145,633.12,49.989,32.364,11.589,0.9415,67.04,55.84,2.779,2,healthy,normal,0,0
2026-02-08T19:00:00,T02,transformer,63.0,11,1.0,1.005,758.97,50.022,39.113,9.784,0.9701,63.86,67.48,1.977,2,healthy,normal,0,0
2026-02-08T19:15:00,T02,transformer,63.0,11,1.0,0.9957,767.08,49.979,40.086,12.928,0.9517,64.78,69.16,3.261,0,healthy,normal,0,0
2026-02-08T19:30:00,T02,transformer,63.0,11,1.0,0.995,637.03,50.012,34.158,10.825,0.9533,64.13,58.93,2.495,0,healthy,normal,0,0
2026-02-08T19:45:00,T02,transformer,63.0,11,1.0,1.0074,787.01,49.999,41.889,12.454,0.9585,68.43,72.27,2.549,1,healthy,normal,0,0
2026-02-08T20:00:00,T02,transformer,63.0,11,1.0,1.0016,767.55,50.016,40.255,10.974,0.9648,64.39,69.45,2.654,2,healthy,normal,0,0
2026-02-08T20:15:00,T02,transformer,63.0,11,1.0,0.9894,639.23,50.032,33.981,13.12,0.9329,62.18,58.63,1.481,0,healthy,normal,0,0
2026-02-08T20:30:00,T02,transformer,63.0,11,1.0,1.0099,837.11,50.015,43.532,14.276,0.9502,62.05,75.11,3.121,3,healthy,normal,0,0
2026-02-08T20:45:00,T02,transformer,63.0,11,1.0,1.0017,804.24,50.007,42.568,11.463,0.9656,62.18,73.44,2.622,1,healthy,normal,0,0
2026-02-08T21:00:00,T02,transformer,63.0,11,1.0,1.0097,858.56,49.995,46.348,15.345,0.9493,61.21,79.97,3.04,0,healthy,normal,0,0
2026-02-08T21:15:00,T02,transformer,63.0,11,1.0,0.9756,836.6,50.005,37.106,13.628,0.9103,86.59,76.8,4.47,1,high_risk,overload,0,65
2026-02-08T21:30:00,T02,transformer,63.0,11,1.0,0.961,672.31,49.938,36.068,10.585,0.9595,63.55,62.23,2.413,2,anomaly,voltage_instability,0,87
2026-02-08T21:45:00,T02,transformer,63.0,11,1.0,1.0108,736.8,49.971,39.524,12.411,0.9442,68.67,68.19,5.39,1,early_degradation,harmonic_distortion,0,0
2026-02-08T22:00:00,T02,transformer,63.0,11,1.0,0.9962,634.11,50.037,32.892,9.083,0.9452,66.63,56.75,6.85,0,anomaly,harmonic_distortion,0,187
2026-02-08T22:15:00,T02,transformer,63.0,11,1.0,0.9778,800.79,49.964,34.09,12.481,0.9049,90.53,74.16,4.474,2,high_risk,overload,0,52
2026-02-08T22:30:00,T02,transformer,63.0,11,1.0,0.9873,699.74,50.039,37.414,10.906,0.9528,75.45,64.55,2.455,0,early_degradation,overheating,0,0
2026-02-08T22:45:00,T02,transformer,63.0,11,1.0,1.0089,688.19,49.971,36.24,13.636,0.9359,65.69,62.53,1.66,1,healthy,normal,0,0
2026-02-08T23:00:00,T02,transformer,63.0,11,1.0,0.9912,775.54,49.994,41.502,15.805,0.9345,61.47,71.61,2.822,2,healthy,normal,0,0
2026-02-08T23:15:00,T02,transformer,63.0,11,1.0,0.9965,572.42,49.988,29.787,8.126,0.9647,61.29,51.39,2.821,0,healthy,normal,0,0
2026-02-08T23:30:00,T02,transformer,63.0,11,1.0,1.0008,693.5,49.945,36.621,11.184,0.9564,60.84,63.18,2.939,2,healthy,normal,0,0
2026-02-08T23:45:00,T02,transformer,63.0,11,1.0,0.9883,733.32,49.983,38.662,11.035,0.9616,66.0,66.71,2.593,0,healthy,normal,0,0
2026-02-09T00:00:00,T02,transformer,63.0,11,1.0,1.0135,692.18,49.998,37.148,12.495,0.9478,62.53,64.09,2.102,1,healthy,normal,0,0
2026-02-09T00:15:00,T02,transformer,63.0,11,1.0,1.0066,717.25,50.026,36.702,13.079,0.942,59.19,63.32,3.2,0,healthy,normal,0,0
2026-02-09T00:30:00,T02,transformer,63.0,11,1.0,0.9908,689.31,49.996,36.329,10.683,0.9594,61.23,62.68,2.427,5,healthy,normal,0,0
2026-02-09T00:45:00,T02,transformer,63.0,11,1.0,1.0073,687.24,50.004,35.133,12.711,0.9403,62.94,60.62,3.4,0,healthy,normal,0,0
2026-02-09T01:00:00,T02,transformer,63.0,11,1.0,1.0041,725.51,49.969,37.184,11.381,0.9341,103.61,64.15,1.628,2,high_risk,overheating,0,64
2026-02-09T01:15:00,T02,transformer,63.0,11,1.0,1.0113,834.63,49.999,44.06,15.281,0.9448,63.89,76.02,2.418,4,healthy,normal,0,0
2026-02-09T01:30:00,T02,transformer,63.0,11,1.0,0.9774,734.92,50.028,39.458,14.98,0.9349,64.09,68.08,1.876,0,healthy,normal,0,0
2026-02-09T01:45:00,T02,transformer,63.0,11,1.0,0.9976,525.93,50.023,28.067,8.238,0.9595,61.68,48.42,2.901,0,healthy,normal,0,0
2026-02-09T02:00:00,T02,transformer,63.0,11,1.0,0.9928,622.66,50.037,32.885,9.975,0.9569,60.13,56.74,1.254,1,healthy,normal,0,0
2026-02-09T02:15:00,T02,transformer,63.0,11,1.0,0.9164,661.38,49.904,34.304,13.398,0.9315,62.62,59.19,4.778,1,failure,voltage_instability,1,2
2026-02-09T02:30:00,T02,transformer,63.0,11,1.0,1.0031,700.48,50.024,36.58,14.628,0.9285,63.93,63.11,2.599,1,healthy,normal,0,0
2026-02-09T02:45:00,T02,transformer,63.0,11,1.0,0.9829,866.46,49.988,44.656,13.581,0.9567,66.07,77.05,2.613,3,healthy,normal,0,0
2026-02-09T03:00:00,T02,transformer,63.0,11,1.0,1.0092,884.85,50.022,46.591,13.068,0.9628,71.54,80.38,1.871,1,healthy,normal,0,0
2026-02-09T03:15:00,T02,transformer,63.0,11,1.0,0.9758,821.06,50.03,37.893,9.929,0.9399,81.4,77.75,4.172,3,high_risk,overload,0,22
2026-02-09T03:30:00,T02,transformer,63.0,11,1.0,0.9887,608.9,49.974,32.873,8.731,0.9665,60.1,56.72,3.049,1,healthy,normal,0,0
2026-02-09T03:45:00,T02,transformer,63.0,11,1.0,0.9765,753.58,50.016,32.71,10.295,0.9233,81.4,70.2,4.811,2,high_risk,overload,0,52
2026-02-09T04:00:00,T02,transformer,63.0,11,1.0,1.0084,740.27,49.987,37.854,12.933,0.9463,62.26,65.31,2.625,1,healthy,normal,0,0
2026-02-09T04:15:00,T02,transformer,63.0,11,1.0,0.993,822.87,50.023,42.264,11.298,0.9446,101.78,72.92,3.04,1,high_risk,overheating,0,68
2026-02-09T04:30:00,T02,transformer,63.0,11,1.0,0.9757,978.2,50.018,40.236,12.893,0.9123,94.66,87.41,5.155,1,high_risk,overload,0,29
2026-02-09T04:45:00,T02,transformer,63.0,11,1.0,1.0015,881.5,49.984,47.413,14.328,0.9572,64.87,81.8,1.823,2,healthy,normal,0,0
2026-02-09T05:00:00,T02,transformer,63.0,11,1.0,1.0162,678.59,49.971,34.735,13.762,0.9297,62.58,59.93,2.526,1,healthy,normal,0,0
2026-02-09T05:15:00,T02,transformer,63.0,11,1.0,1.0113,711.7,50.002,37.974,11.972,0.9537,64.6,65.52,2.487,0,healthy,normal,0,0
2026-02-09T05:30:00,T02,transformer,63.0,11,1.0,1.0004,725.6,49.996,38.034,14.942,0.9307,63.56,65.62,2.201,2,healthy,normal,0,0
2026-02-09T05:45:00,T02,transformer,63.0,11,1.0,1.0009,755.24,50.022,40.112,14.22,0.9425,62.02,69.21,3.281,1,healthy,normal,0,0
2026-02-09T06:00:00,T02,transformer,63.0,11,1.0,1.0109,763.43,50.007,40.386,12.513,0.9385,97.66,69.68,1.953,3,high_risk,overheating,0,42
2026-02-09T06:15:00,T02,transformer,63.0,11,1.0,0.9677,1048.8,50.012,47.527,17.685,0.9135,85.19,92.68,3.9,2,failure,overload,1,9
2026-02-09T06:30:00,T02,transformer,63.0,11,1.0,0.992,658.29,50.023,33.951,12.55,0.938,63.8,58.58,2.734,2,healthy,normal,0,0
2026-02-09T06:45:00,T02,transformer,63.0,11,1.0,0.9916,830.23,49.983,43.988,13.454,0.9563,71.07,75.89,3.275,1,healthy,normal,0,0
2026-02-09T07:00:00,T02,transformer,63.0,11,1.0,0.9896,849.93,50.04,43.947,13.69,0.9548,63.94,75.82,2.518,2,healthy,normal,0,0
2026-02-09T07:15:00,T02,transformer,63.0,11,1.0,1.003,679.01,49.991,36.12,12.859,0.9421,61.89,62.32,1.888,2,healthy,normal,0,0
2026-02-09T07:30:00,T02,transformer,63.0,11,1.0,1.006,717.32,49.971,38.761,9.706,0.9701,63.63,66.87,2.684,1,healthy,normal,0,0
2026-02-09T07:45:00,T02,transformer,63.0,11,1.0,1.007,688.16,49.962,35.15,12.697,0.9405,66.0,60.65,3.052,2,healthy,normal,0,0
2026-02-09T08:00:00,T02,transformer,63.0,11,1.0,1.0014,824.23,50.034,44.27,16.968,0.9338,63.33,76.38,3.274,2,healthy,normal,0,0
2026-02-09T08:15:00,T02,transformer,63.0,11,1.0,0.9889,884.0,49.996,47.527,13.917,0.9597,65.1,82,2.722,0,healthy,normal,0,0
2026-02-09T08:30:00,T02,transformer,63.0,11,1.0,0.9958,872.1,50.032,45.919,17.415,0.9149,67.51,79.22,6.705,0,anomaly,harmonic_distortion,0,210
2026-02-09T08:45:00,T02,transformer,63.0,11,1.0,1.0035,756.72,50.021,39.421,14.943,0.9351,62.21,68.01,2.887,3,healthy,normal,0,0
2026-02-09T09:00:00,T02,transformer,63.0,11,1.0,0.9909,789.41,50.021,41.391,12.871,0.9453,80.5,71.41,3.259,2,anomaly,overheating,0,72
2026-02-09T09:15:00,T02,transformer,63.0,11,1.0,1.0069,654.21,49.957,35.063,13.014,0.9205,65.37,60.49,7.447,3,anomaly,harmonic_distortion,0,144
2026-02-09T09:30:00,T02,transformer,63.0,11,1.0,0.9346,753.11,49.869,39.837,10.842,0.9649,64.72,68.73,4.948,1,high_risk,voltage_instability,0,36
2026-02-09T09:45:00,T02,transformer,63.0,11,1.0,0.9872,787.57,49.976,41.572,15.329,0.9382,63.72,71.72,2.184,2,healthy,normal,0,0
2026-02-09T10:00:00,T02,transformer,63.0,11,1.0,0.9769,850.93,49.943,43.891,17.395,0.9297,66.41,75.73,3.724,2,anomaly,voltage_instability,0,150
2026-02-09T10:15:00,T02,transformer,63.0,11,1.0,0.9668,859.79,49.929,45.666,14.088,0.9556,66.59,78.79,3.445,5,early_degradation,voltage_instability,0,0
2026-02-09T10:30:00,T02,transformer,63.0,11,1.0,1.0004,752.07,49.949,40.269,13.251,0.9499,65.76,69.48,2.399,0,healthy,normal,0,0
2026-02-09T10:45:00,T02,transformer,63.0,11,1.0,1.0058,687.37,49.978,35.428,12.269,0.9124,68.52,61.12,10.655,1,high_risk,harmonic_distortion,0,12
2026-02-09T11:00:00,T02,transformer,63.0,11,1.0,0.9902,830.55,49.973,42.923,14.805,0.9453,62.51,74.06,2.173,0,healthy,normal,0,0
2026-02-09T11:15:00,T02,transformer,63.0,11,1.0,0.9898,796.62,50.052,37.852,10.237,0.9517,78.17,71.43,2.994,0,anomaly,overload,0,209
2026-02-09T11:30:00,T02,transformer,63.0,11,1.0,0.999,660.09,50.005,34.897,12.459,0.9418,62.85,60.21,2.08,0,healthy,normal,0,0
2026-02-09T11:45:00,T02,transformer,63.0,11,1.0,0.9924,707.27,50.003,37.037,9.624,0.9679,68.26,63.9,3.345,4,healthy,normal,0,0
2026-02-09T12:00:00,T02,transformer,63.0,11,1.0,0.9803,780.46,50.031,41.163,13.96,0.947,62.76,71.02,2.17,1,healthy,normal,0,0
2026-02-09T12:15:00,T02,transformer,63.0,11,1.0,1.0003,634.98,49.999,33.414,11.853,0.9425,65.08,57.65,3.072,2,healthy,normal,0,0
2026-02-09T12:30:00,T02,transformer,63.0,11,1.0,0.9999,800.63,49.967,42.165,15.017,0.9297,88.74,72.75,2.678,1,anomaly,overheating,0,108
2026-02-09T12:45:00,T02,transformer,63.0,11,1.0,0.992,788.04,49.996,40.677,14.766,0.94,64.31,70.18,2.508,3,healthy,normal,0,0
2026-02-09T13:00:00,T02,transformer,63.0,11,1.0,0.9945,922.23,50.009,43.993,11.551,0.9503,77.84,83.51,4.002,2,anomaly,overload,0,138
2026-02-09T13:15:00,T02,transformer,63.0,11,1.0,0.9915,746.69,50.039,39.288,11.274,0.9612,65.36,67.78,3.081,2,healthy,normal,0,0
2026-02-09T13:30:00,T02,transformer,63.0,11,1.0,0.9955,827.29,50.021,42.675,13.235,0.9551,65.55,73.63,1.962,3,healthy,normal,0,0
2026-02-09T13:45:00,T02,transformer,63.0,11,1.0,0.9966,860.69,50.055,44.835,15.588,0.9445,64.0,77.35,2.549,3,healthy,normal,0,0
2026-02-09T14:00:00,T02,transformer,63.0,11,1.0,0.9936,773.31,49.981,39.967,12.206,0.9494,74.4,68.96,2.321,3,early_degradation,overheating,0,0
2026-02-09T14:15:00,T02,transformer,63.0,11,1.0,0.989,858.5,49.984,44.861,16.039,0.9416,63.3,77.4,3.051,2,healthy,normal,0,0
2026-02-09T14:30:00,T02,transformer,63.0,11,1.0,1.0051,784.67,50.021,41.901,11.231,0.9659,63.29,72.29,2.075,1,healthy,normal,0,0
2026-02-09T14:45:00,T02,transformer,63.0,11,1.0,0.9963,912.53,50.009,47.527,15.98,0.9479,65.46,82,1.988,2,healthy,normal,0,0
2026-02-09T15:00:00,T02,transformer,63.0,11,1.0,1.0181,763.73,49.957,40.61,11.314,0.9633,63.24,70.06,2.655,0,healthy,normal,0,0
2026-02-09T15:15:00,T02,transformer,63.0,11,1.0,1.0085,679.84,49.998,35.484,13.718,0.9327,59.73,61.22,2.484,0,healthy,normal,0,0
2026-02-09T15:30:00,T02,transformer,63.0,11,1.0,1.0135,784.74,50.02,42.433,16.819,0.9296,63.51,73.21,2.761,0,healthy,normal,0,0
