timestamp,asset_id,fault_type,actual_failure,failure_probability,prediction,risk_score,risk_level,ml_score,operational_score
2026-04-15T21:15:00,T02,overload,0,0.0,NORMAL,30.0,MEDIUM,0.0,57.0
2026-04-15T21:30:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-15T21:45:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-15T22:00:00,T02,normal,0,0.0,NORMAL,10.4,LOW,0.0,26.0
2026-04-15T22:15:00,T02,harmonic_distortion,0,4e-06,NORMAL,14.4,LOW,0.0,36.0
2026-04-15T22:30:00,T02,overload,0,0.0,NORMAL,9.2,LOW,0.0,23.0
2026-04-15T22:45:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-15T23:00:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-15T23:15:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-15T23:30:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-15T23:45:00,T02,harmonic_distortion,0,0.0,NORMAL,14.8,LOW,0.0,37.0
2026-04-16T00:00:00,T02,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-16T00:15:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-16T00:30:00,T02,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-16T00:45:00,T02,overheating,0,0.0,NORMAL,16.8,LOW,0.0,42.0
2026-04-16T01:00:00,T02,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-16T01:15:00,T02,normal,0,0.0,NORMAL,10.4,LOW,0.0,26.0
2026-04-16T01:30:00,T02,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-16T01:45:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-16T02:00:00,T02,normal,0,0.0,NORMAL,10.4,LOW,0.0,26.0
2026-04-16T02:15:00,T02,harmonic_distortion,0,0.0,NORMAL,16.8,LOW,0.0,42.0
2026-04-16T02:30:00,T02,harmonic_distortion,0,0.00112,NORMAL,30.0,MEDIUM,0.07,49.0
2026-04-16T02:45:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-16T03:00:00,T02,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-16T03:15:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-16T03:30:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-16T03:45:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-16T04:00:00,T02,normal,0,0.0,NORMAL,10.4,LOW,0.0,26.0
2026-04-16T04:15:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-16T04:30:00,T02,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-16T04:45:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-16T05:00:00,T02,overheating,0,0.0,NORMAL,12.4,LOW,0.0,31.0
2026-04-16T05:15:00,T02,overheating,0,0.0,NORMAL,16.8,LOW,0.0,42.0
2026-04-16T05:30:00,T02,overload,0,0.000123,NORMAL,16.01,LOW,0.01,40.0
2026-04-16T05:45:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-16T06:00:00,T02,overheating,0,1e-06,NORMAL,17.2,LOW,0.0,43.0
2026-04-16T06:15:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-16T06:30:00,T02,voltage_instability,0,8.3e-05,NORMAL,16.81,LOW,0.01,42.0
2026-04-16T06:45:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-16T07:00:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-16T07:15:00,T02,normal,0,0.0,NORMAL,10.4,LOW,0.0,26.0
2026-04-16T07:30:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-16T07:45:00,T02,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-16T08:00:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-16T08:15:00,T02,overheating,1,0.999459,FAILURE,79.97,CRITICAL,59.97,50.0
2026-04-16T08:30:00,T02,normal,0,0.0,NORMAL,10.4,LOW,0.0,26.0
2026-04-16T08:45:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-16T09:00:00,T02,voltage_instability,0,0.0,NORMAL,9.2,LOW,0.0,23.0
2026-04-16T09:15:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-16T09:30:00,T02,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-16T09:45:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-16T10:00:00,T02,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-16T10:15:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-16T10:30:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-16T10:45:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-16T11:00:00,T02,voltage_instability,0,0.0,NORMAL,11.2,LOW,0.0,28.0
2026-04-16T11:15:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-16T11:30:00,T02,normal,0,0.0,NORMAL,10.4,LOW,0.0,26.0
2026-04-16T11:45:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-16T12:00:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-16T12:15:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-16T12:30:00,T02,normal,0,0.0,NORMAL,10.4,LOW,0.0,26.0
2026-04-16T12:45:00,T02,voltage_instability,0,0.0,NORMAL,11.6,LOW,0.0,29.0
2026-04-16T13:00:00,T02,harmonic_distortion,0,0.0,NORMAL,14.4,LOW,0.0,36.0
2026-04-16T13:15:00,T02,normal,0,0.0,NORMAL,10.4,LOW,0.0,26.0
2026-04-16T13:30:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-16T13:45:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-16T14:00:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-16T14:15:00,T02,overheating,0,0.0,NORMAL,12.4,LOW,0.0,31.0
2026-04-16T14:30:00,T02,voltage_instability,0,0.0,NORMAL,16.8,LOW,0.0,42.0
2026-04-16T14:45:00,T02,overload,0,0.989862,FAILURE,78.99,CRITICAL,59.39,49.0
2026-04-16T15:00:00,T02,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-16T15:15:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-16T15:30:00,T02,normal,0,0.0,NORMAL,12.8,LOW,0.0,32.0
2026-04-16T15:45:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-16T16:00:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-16T16:15:00,T02,overheating,0,0.0,NORMAL,12.4,LOW,0.0,31.0
2026-04-16T16:30:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-16T16:45:00,T02,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-16T17:00:00,T02,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-16T17:15:00,T02,overheating,0,0.0,NORMAL,12.0,LOW,0.0,30.0
2026-04-16T17:30:00,T02,harmonic_distortion,1,0.982685,FAILURE,74.16,HIGH,58.96,38.0
2026-04-16T17:45:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-16T18:00:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-16T18:15:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-16T18:30:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-16T18:45:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-16T19:00:00,T02,overheating,0,0.0,NORMAL,12.0,LOW,0.0,30.0
2026-04-16T19:15:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-16T19:30:00,T02,harmonic_distortion,0,9e-05,NORMAL,30.0,MEDIUM,0.01,38.0
2026-04-16T19:45:00,T02,overheating,0,0.0,NORMAL,14.8,LOW,0.0,37.0
2026-04-16T20:00:00,T02,voltage_instability,0,0.0,NORMAL,12.4,LOW,0.0,31.0
2026-04-16T20:15:00,T02,overload,0,0.0,NORMAL,11.6,LOW,0.0,29.0
2026-04-16T20:30:00,T02,normal,0,0.0,NORMAL,10.4,LOW,0.0,26.0
2026-04-16T20:45:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-16T21:00:00,T02,voltage_instability,0,0.0,NORMAL,12.4,LOW,0.0,31.0
2026-04-16T21:15:00,T02,voltage_instability,1,0.991054,FAILURE,79.06,CRITICAL,59.46,49.0
2026-04-16T21:30:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-16T21:45:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-16T22:00:00,T02,harmonic_distortion,0,0.0,NORMAL,11.2,LOW,0.0,28.0
2026-04-16T22:15:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-16T22:30:00,T02,normal,0,0.0,NORMAL,10.4,LOW,0.0,26.0
2026-04-16T22:45:00,T02,overheating,0,0.0,NORMAL,16.8,LOW,0.0,42.0
2026-04-16T23:00:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-16T23:15:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-16T23:30:00,T02,overheating,1,0.99977,FAILURE,77.99,CRITICAL,59.99,45.0
2026-04-16T23:45:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-17T00:00:00,T02,normal,0,0.0,NORMAL,10.8,LOW,0.0,27.0
2026-04-17T00:15:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-17T00:30:00,T02,voltage_instability,0,0.0,NORMAL,11.6,LOW,0.0,29.0
2026-04-17T00:45:00,T02,normal,0,0.0,NORMAL,10.8,LOW,0.0,27.0
2026-04-17T01:00:00,T02,overload,1,0.94631,FAILURE,73.18,HIGH,56.78,41.0
2026-04-17T01:15:00,T02,normal,0,0.0,NORMAL,35.0,MEDIUM,0.0,25.0
2026-04-17T01:30:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-17T01:45:00,T02,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-17T02:00:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-17T02:15:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-17T02:30:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-17T02:45:00,T02,harmonic_distortion,0,0.0,NORMAL,16.8,LOW,0.0,42.0
2026-04-17T03:00:00,T02,overload,0,0.0,NORMAL,11.6,LOW,0.0,29.0
2026-04-17T03:15:00,T02,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-17T03:30:00,T02,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-17T03:45:00,T02,harmonic_distortion,0,0.0,NORMAL,19.2,LOW,0.0,48.0
2026-04-17T04:00:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-17T04:15:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-17T04:30:00,T02,harmonic_distortion,0,0.0,NORMAL,14.4,LOW,0.0,36.0
2026-04-17T04:45:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-17T05:00:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-17T05:15:00,T02,overload,0,0.62698,NORMAL,57.22,HIGH,37.62,49.0
2026-04-17T05:30:00,T02,normal,0,0.0,NORMAL,10.4,LOW,0.0,26.0
2026-04-17T05:45:00,T02,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-17T06:00:00,T02,harmonic_distortion,0,0.0,NORMAL,11.2,LOW,0.0,28.0
2026-04-17T06:15:00,T02,normal,0,0.0,NORMAL,10.4,LOW,0.0,26.0
2026-04-17T06:30:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-17T06:45:00,T02,normal,0,0.0,NORMAL,10.4,LOW,0.0,26.0
2026-04-17T07:00:00,T02,overload,0,0.0,NORMAL,13.6,LOW,0.0,34.0
2026-04-17T07:15:00,T02,overheating,0,0.0,NORMAL,14.8,LOW,0.0,37.0
2026-04-17T07:30:00,T02,harmonic_distortion,0,0.0,NORMAL,14.8,LOW,0.0,37.0
2026-04-17T07:45:00,T02,normal,0,0.0,NORMAL,10.4,LOW,0.0,26.0
2026-04-17T08:00:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-17T08:15:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-17T08:30:00,T02,overload,0,0.003696,NORMAL,22.22,LOW,0.22,55.0
2026-04-17T08:45:00,T02,voltage_instability,0,0.0,NORMAL,11.6,LOW,0.0,29.0
2026-04-17T09:00:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-17T09:15:00,T02,overheating,0,0.0,NORMAL,12.4,LOW,0.0,31.0
2026-04-17T09:30:00,T02,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-17T09:45:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-17T10:00:00,T02,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-17T10:15:00,T02,normal,0,0.0,NORMAL,10.4,LOW,0.0,26.0
2026-04-17T10:30:00,T02,overheating,0,0.000109,NORMAL,16.81,LOW,0.01,42.0
2026-04-17T10:45:00,T02,overheating,0,0.0,NORMAL,12.0,LOW,0.0,30.0
2026-04-17T11:00:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-17T11:15:00,T02,overheating,1,0.929012,FAILURE,76.14,CRITICAL,55.74,51.0
2026-04-17T11:30:00,T02,harmonic_distortion,1,0.964235,FAILURE,75.05,CRITICAL,57.85,43.0
2026-04-17T11:45:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-17T12:00:00,T02,normal,0,0.0,NORMAL,10.4,LOW,0.0,26.0
2026-04-17T12:15:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-17T12:30:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-17T12:45:00,T02,normal,0,0.0,NORMAL,10.4,LOW,0.0,26.0
2026-04-17T13:00:00,T02,voltage_instability,0,0.0,NORMAL,11.6,LOW,0.0,29.0
2026-04-17T13:15:00,T02,voltage_instability,0,0.04577,NORMAL,30.0,MEDIUM,2.75,48.0
2026-04-17T13:30:00,T02,voltage_instability,0,0.00089,NORMAL,30.0,MEDIUM,0.05,52.0
2026-04-17T13:45:00,T02,normal,0,0.0,NORMAL,10.4,LOW,0.0,26.0
2026-04-17T14:00:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-17T14:15:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-17T14:30:00,T02,normal,0,0.0,NORMAL,12.8,LOW,0.0,32.0
2026-04-17T14:45:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-17T15:00:00,T02,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-17T15:15:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-17T15:30:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-17T15:45:00,T02,harmonic_distortion,0,0.0,NORMAL,9.2,LOW,0.0,23.0
2026-04-17T16:00:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-17T16:15:00,T02,normal,0,0.0,NORMAL,10.4,LOW,0.0,26.0
2026-04-17T16:30:00,T02,harmonic_distortion,0,1.4e-05,NORMAL,30.0,MEDIUM,0.0,49.0
2026-04-17T16:45:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-17T17:00:00,T02,harmonic_distortion,0,0.0,NORMAL,19.2,LOW,0.0,48.0
2026-04-17T17:15:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-17T17:30:00,T02,normal,0,0.0,NORMAL,12.8,LOW,0.0,32.0
2026-04-17T17:45:00,T02,harmonic_distortion,0,0.003269,NORMAL,30.0,MEDIUM,0.2,49.0
2026-04-17T18:00:00,T02,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-17T18:15:00,T02,normal,0,0.0,NORMAL,10.4,LOW,0.0,26.0
2026-04-17T18:30:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-17T18:45:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-17T19:00:00,T02,harmonic_distortion,0,0.000308,NORMAL,30.0,MEDIUM,0.02,38.0
2026-04-17T19:15:00,T02,normal,0,0.0,NORMAL,10.8,LOW,0.0,27.0
2026-04-17T19:30:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-17T19:45:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-17T20:00:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-17T20:15:00,T02,normal,0,0.0,NORMAL,10.4,LOW,0.0,26.0
2026-04-17T20:30:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-17T20:45:00,T02,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-17T21:00:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-17T21:15:00,T02,overheating,0,0.0,NORMAL,19.2,LOW,0.0,48.0
2026-04-17T21:30:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-17T21:45:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-17T22:00:00,T02,voltage_instability,0,0.0,NORMAL,16.8,LOW,0.0,42.0
2026-04-17T22:15:00,T02,normal,0,0.0,NORMAL,10.4,LOW,0.0,26.0
2026-04-17T22:30:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-17T22:45:00,T02,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-17T23:00:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-17T23:15:00,T02,normal,0,0.0,NORMAL,10.4,LOW,0.0,26.0
2026-04-17T23:30:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-17T23:45:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-18T00:00:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-18T00:15:00,T02,overheating,0,0.0,NORMAL,12.4,LOW,0.0,31.0
2026-04-18T00:30:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-18T00:45:00,T02,normal,0,0.0,NORMAL,10.4,LOW,0.0,26.0
2026-04-18T01:00:00,T02,harmonic_distortion,0,0.0,NORMAL,30.0,MEDIUM,0.0,38.0
2026-04-18T01:15:00,T02,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-18T01:30:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-18T01:45:00,T02,harmonic_distortion,1,0.997979,FAILURE,77.48,CRITICAL,59.88,44.0
2026-04-18T02:00:00,T02,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-18T02:15:00,T02,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-18T02:30:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-18T02:45:00,T02,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-18T03:00:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-18T03:15:00,T02,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-18T03:30:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-18T03:45:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-18T04:00:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-18T04:15:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-18T04:30:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-18T04:45:00,T02,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-18T05:00:00,T02,normal,0,0.0,NORMAL,10.4,LOW,0.0,26.0
2026-04-18T05:15:00,T02,harmonic_distortion,0,0.0,NORMAL,16.8,LOW,0.0,42.0
2026-04-18T05:30:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-18T05:45:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-18T06:00:00,T02,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-18T06:15:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-18T06:30:00,T02,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-18T06:45:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-18T07:00:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-18T07:15:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-18T07:30:00,T02,normal,0,0.0,NORMAL,10.4,LOW,0.0,26.0
2026-04-18T07:45:00,T02,overheating,0,0.0,NORMAL,14.4,LOW,0.0,36.0
2026-04-18T08:00:00,T02,overheating,0,0.0,NORMAL,14.4,LOW,0.0,36.0
2026-04-18T08:15:00,T02,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-18T08:30:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-18T08:45:00,T02,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-18T09:00:00,T02,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-18T09:15:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-18T09:30:00,T02,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-18T09:45:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-18T10:00:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-18T10:15:00,T02,overheating,0,0.0,NORMAL,12.4,LOW,0.0,31.0
2026-04-18T10:30:00,T02,normal,0,0.0,NORMAL,10.4,LOW,0.0,26.0
2026-04-18T10:45:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-18T11:00:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-18T11:15:00,T02,harmonic_distortion,0,0.077179,NORMAL,30.0,MEDIUM,4.63,38.0
2026-04-18T11:30:00,T02,normal,0,0.0,NORMAL,10.4,LOW,0.0,26.0
2026-04-18T11:45:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-18T12:00:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-18T12:15:00,T02,normal,0,0.0,NORMAL,10.8,LOW,0.0,27.0
2026-04-18T12:30:00,T02,harmonic_distortion,0,0.0,NORMAL,16.8,LOW,0.0,42.0
2026-04-18T12:45:00,T02,overheating,0,0.0,NORMAL,14.4,LOW,0.0,36.0
2026-04-18T13:00:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-18T13:15:00,T02,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-18T13:30:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-18T13:45:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-18T14:00:00,T02,voltage_instability,0,0.0,NORMAL,13.6,LOW,0.0,34.0
2026-04-18T14:15:00,T02,harmonic_distortion,0,0.065221,NORMAL,30.0,MEDIUM,3.91,44.0
2026-04-18T14:30:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-18T14:45:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-18T15:00:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-18T15:15:00,T02,overheating,0,0.0,NORMAL,10.0,LOW,0.0,25.0
2026-04-18T15:30:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-18T15:45:00,T02,voltage_instability,0,0.0,NORMAL,13.6,LOW,0.0,34.0
2026-04-18T16:00:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-18T16:15:00,T02,harmonic_distortion,0,0.677548,NORMAL,64.65,HIGH,40.65,60.0
2026-04-18T16:30:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-18T16:45:00,T02,normal,0,0.0,NORMAL,10.4,LOW,0.0,26.0
2026-04-18T17:00:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-18T17:15:00,T02,normal,0,0.0,NORMAL,10.8,LOW,0.0,27.0
2026-04-18T17:30:00,T02,harmonic_distortion,0,2e-05,NORMAL,14.8,LOW,0.0,37.0
2026-04-18T17:45:00,T02,normal,0,0.0,NORMAL,35.0,MEDIUM,0.0,31.0
2026-04-18T18:00:00,T02,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-18T18:15:00,T02,voltage_instability,0,7e-06,NORMAL,12.4,LOW,0.0,31.0
2026-04-18T18:30:00,T02,normal,0,0.0,NORMAL,10.8,LOW,0.0,27.0
2026-04-18T18:45:00,T02,normal,0,0.0,NORMAL,10.4,LOW,0.0,26.0
2026-04-18T19:00:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-18T19:15:00,T02,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-18T19:30:00,T02,normal,0,0.0,NORMAL,10.4,LOW,0.0,26.0
2026-04-18T19:45:00,T02,normal,0,0.0,NORMAL,10.4,LOW,0.0,26.0
2026-04-18T20:00:00,T02,normal,0,0.0,NORMAL,12.8,LOW,0.0,32.0
2026-04-18T20:15:00,T02,normal,0,0.0,NORMAL,8.4,LOW,0.0,21.0
2026-04-18T20:30:00,T02,normal,0,0.0,NORMAL,10.4,LOW,0.0,26.0
2026-04-18T20:45:00,T02,normal,0,0.0,NORMAL,8.0,LOW,0.0,20.0
2026-04-18T21:00:00,T02,normal,0,0.0,NORMAL,6.0,LOW,0.0,15.0
2026-04-18T21:15:00,T02,harmonic_distortion,0,0.0,NORMAL,12.4,LOW,0.0,31.0
